NOM_POBLAD,hosp_in_10km
PIAZA,0
SANCOS SIGLOS GRANDE,0
ACOCOTO,0
SHEGUIPAMPA (RINCONADA),0
ULUNTE,0
MARCUPAMPA,0
HUANTE,0
PASAPUQUIO,0
PIRIUYA,0
HUALANCAYOJ,0
TORRIGIRCA,0
SEQUIA GRANDE,0
CONTUYOC GANTUYOC,0
QUILHUAY,0
PUIGANGOTO,0
LASCAMAYO TAMBON,0
CACHIR,0
PLATO QUEBRADO,0
CALANGUIA,0
TASLA CHICA,0
SANSANGUIA,0
TUMAN,0
CASHAHUTO,0
HUALLAN,0
ARENAL PAMPA,0
ARINCHAI,0
